area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c07;c08a;c09;c10;c11;c12;c13;c14;c18;c19;c20a;c21a;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;180150;026304;042;03;1;2;3;2;3;3;2;1;3;3;3;3;2;1;1;1;2;2911;60,4965105154556;180150026304;18015002630404203;180150026304042031;202403
1;180150;026304;042;04;1;2;3;3;3;3;2;2;2;2;2;2;2;1;2;3;2;2911;60,4965105154556;180150026304;18015002630404204;180150026304042041;202403
1;180150;026304;042;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2911;60,4965105154556;180150026304;18015002630404205;180150026304042051;202403
1;180150;026304;042;06;1;2;3;2;3;3;2;2;2;2;2;2;2;2;2;2;1;2911;60,4965105154556;180150026304;18015002630404206;180150026304042061;202403
1;180150;026304;042;07;1;2;3;1;3;3;3;2;3;3;3;3;3;3;1;2;2;2911;60,4965105154556;180150026304;18015002630404207;180150026304042071;202403
1;180150;026305;042;01;1;2;2;1;1;3;3;3;3;2;2;2;2;2;3;2;3;2911;73,6930756826549;180150026305;18015002630504201;180150026305042011;202403
1;180150;026305;042;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;73,6930756826549;180150026305;18015002630504202;180150026305042021;202403
1;180150;026305;042;03;1;3;3;2;2;2;2;2;2;2;3;3;3;3;3;3;3;2911;73,6930756826549;180150026305;18015002630504203;180150026305042031;202403
1;180150;026305;042;04;1;2;2;1;1;2;2;3;3;3;2;3;3;1;1;2;2;2911;73,6930756826549;180150026305;18015002630504204;180150026305042041;202403
1;180150;026305;042;05;1;2;2;2;2;2;2;1;1;2;2;2;2;3;3;3;3;2911;73,6930756826549;180150026305;18015002630504205;180150026305042051;202403
1;180150;026305;042;06;1;2;3;1;1;1;2;3;3;1;2;2;2;3;3;3;3;2911;73,6930756826549;180150026305;18015002630504206;180150026305042061;202403
1;180150;026305;042;07;1;2;1;1;1;1;1;1;3;2;3;2;3;3;2;2;3;2911;73,6930756826549;180150026305;18015002630504207;180150026305042071;202403
1;180150;027303;042;01;1;3;3;1;1;1;2;2;2;2;2;2;2;3;3;3;3;2912;38,7975960271624;180150027303;18015002730304201;180150027303042011;202403
1;180150;027303;042;02;1;3;3;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2912;38,7975960271624;180150027303;18015002730304202;180150027303042021;202403
1;180150;027303;042;03;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2912;38,7975960271624;180150027303;18015002730304203;180150027303042031;202403
1;180150;027303;042;04;1;2;2;2;2;2;3;2;2;2;2;2;2;1;1;1;1;2912;38,7975960271624;180150027303;18015002730304204;180150027303042041;202403
1;180150;027303;042;05;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;3;2;2912;38,7975960271624;180150027303;18015002730304205;180150027303042051;202403
1;180150;027303;042;06;1;3;1;2;2;2;2;2;2;2;2;2;2;3;1;3;2;2912;38,7975960271624;180150027303;18015002730304206;180150027303042061;202403
1;180150;027303;042;07;1;2;3;2;3;2;3;2;2;2;2;2;2;3;3;3;3;2912;38,7975960271624;180150027303;18015002730304207;180150027303042071;202403
1;180150;027803;051;01;1;3;3;1;3;3;2;2;2;2;3;2;3;1;3;3;3;2913;55,3163406276128;180150027803;18015002780305101;180150027803051011;202403
1;180150;027803;051;02;1;2;2;2;3;2;2;2;2;2;2;2;2;2;3;3;3;2913;55,3163406276128;180150027803;18015002780305102;180150027803051021;202403
1;180150;027803;051;03;1;2;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;2913;55,3163406276128;180150027803;18015002780305103;180150027803051031;202403
1;180150;027803;051;04;1;2;2;2;2;2;2;2;1;2;2;2;2;3;3;3;2;2913;55,3163406276128;180150027803;18015002780305104;180150027803051041;202403
1;180150;027803;051;05;1;3;2;2;2;2;2;2;3;2;3;2;2;2;3;3;3;2913;55,3163406276128;180150027803;18015002780305105;180150027803051051;202403
1;180150;027803;051;06;1;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2913;55,3163406276128;180150027803;18015002780305106;180150027803051061;202403
1;180150;027803;051;07;1;1;2;1;2;2;2;2;3;2;2;3;2;3;3;3;3;2913;55,3163406276128;180150027803;18015002780305107;180150027803051071;202403
1;180150;028402;051;01;1;2;3;2;2;2;2;2;3;3;3;2;3;2;2;2;2;2912;86,4479977331091;180150028402;18015002840205101;180150028402051011;202403
1;180150;028402;051;02;1;2;2;1;3;3;3;2;3;3;3;3;3;2;1;2;2;2912;86,4479977331091;180150028402;18015002840205102;180150028402051021;202403
1;180150;028402;051;03;1;2;3;1;1;2;2;2;2;3;3;3;3;2;1;2;2;2912;86,4479977331091;180150028402;18015002840205103;180150028402051031;202403
1;180150;028402;051;05;1;2;3;2;3;3;2;2;2;2;3;3;3;2;2;1;2;2912;86,4479977331091;180150028402;18015002840205105;180150028402051051;202403
1;180150;028402;051;06;1;3;3;1;2;2;2;2;2;2;3;3;3;2;2;2;2;2912;86,4479977331091;180150028402;18015002840205106;180150028402051061;202403
1;180150;028402;051;07;1;1;3;3;3;2;2;2;2;3;3;3;3;2;1;1;2;2912;86,4479977331091;180150028402;18015002840205107;180150028402051071;202403
1;180150;028402;051;08;1;2;3;2;3;3;3;2;2;2;3;3;3;2;2;3;2;2912;86,4479977331091;180150028402;18015002840205108;180150028402051081;202403
1;180150;028405;051;01;1;3;3;1;1;1;1;3;3;2;2;2;2;3;2;3;3;2912;48,864309944259;180150028405;18015002840505101;180150028405051011;202403
1;180150;028405;051;02;1;3;3;1;1;1;1;3;3;2;3;3;3;2;3;3;3;2912;48,864309944259;180150028405;18015002840505102;180150028405051021;202403
1;180150;028405;051;03;1;2;1;2;2;2;2;2;2;2;2;2;2;3;1;2;2;2912;48,864309944259;180150028405;18015002840505103;180150028405051031;202403
1;180150;028405;051;04;1;2;2;2;2;2;2;3;2;3;3;2;2;1;1;2;2;2912;48,864309944259;180150028405;18015002840505104;180150028405051041;202403
1;180150;028405;051;06;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;2912;48,864309944259;180150028405;18015002840505106;180150028405051061;202403
1;180150;028405;051;07;1;2;3;1;1;2;2;2;3;2;2;2;2;3;3;3;3;2912;48,864309944259;180150028405;18015002840505107;180150028405051071;202403
1;180150;028405;051;08;1;2;3;1;1;1;2;2;2;2;2;2;2;3;3;3;3;2912;48,864309944259;180150028405;18015002840505108;180150028405051081;202403
1;180150;028701;034;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;75,4752199221119;180150028701;18015002870103401;180150028701034011;202403
1;180150;028701;034;02;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2913;75,4752199221119;180150028701;18015002870103402;180150028701034021;202403
1;180150;028701;034;03;1;3;2;3;2;1;2;2;2;2;2;2;2;3;3;3;3;2913;75,4752199221119;180150028701;18015002870103403;180150028701034031;202403
1;180150;028701;034;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;75,4752199221119;180150028701;18015002870103404;180150028701034041;202403
1;180150;028701;034;05;1;2;2;1;2;1;2;2;2;2;2;2;2;3;3;3;2;2913;75,4752199221119;180150028701;18015002870103405;180150028701034051;202403
1;180150;028701;034;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;75,4752199221119;180150028701;18015002870103406;180150028701034061;202403
1;180150;028701;034;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;75,4752199221119;180150028701;18015002870103407;180150028701034071;202403
1;180150;029301;034;01;1;2;3;2;3;2;2;2;2;3;3;3;3;3;1;2;2;2912;72,5181013161876;180150029301;18015002930103401;180150029301034011;202403
1;180150;029301;034;02;1;2;3;2;3;2;2;1;2;2;3;3;3;3;2;2;2;2912;72,5181013161876;180150029301;18015002930103402;180150029301034021;202403
1;180150;029301;034;03;1;3;2;1;2;3;2;2;3;2;3;3;3;2;1;2;2;2912;72,5181013161876;180150029301;18015002930103403;180150029301034031;202403
1;180150;029301;034;04;1;2;3;2;2;2;2;2;2;2;2;3;2;3;2;2;2;2912;72,5181013161876;180150029301;18015002930103404;180150029301034041;202403
1;180150;029301;034;05;1;2;3;3;3;2;2;2;2;2;3;2;2;2;2;2;2;2912;72,5181013161876;180150029301;18015002930103405;180150029301034051;202403
1;180150;029301;034;06;1;2;3;2;3;3;3;3;3;3;3;3;3;3;1;3;2;2912;72,5181013161876;180150029301;18015002930103406;180150029301034061;202403
1;180150;029301;034;07;1;2;3;2;3;3;2;1;2;2;2;3;3;2;2;1;2;2912;72,5181013161876;180150029301;18015002930103407;180150029301034071;202403
1;180150;030102;059;01;1;2;3;2;3;3;2;2;2;2;3;3;3;3;1;3;2;2911;73,1134453515465;180150030102;18015003010205901;180150030102059011;202403
1;180150;030102;059;02;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;73,1134453515465;180150030102;18015003010205902;180150030102059021;202403
1;180150;030102;059;03;1;2;3;2;2;2;2;2;3;2;2;2;2;1;1;1;1;2911;73,1134453515465;180150030102;18015003010205903;180150030102059031;202403
1;180150;030102;059;04;1;2;3;1;2;2;2;2;2;2;3;3;3;3;2;2;2;2911;73,1134453515465;180150030102;18015003010205904;180150030102059041;202403
1;180150;030102;059;05;1;2;3;2;3;3;3;2;3;3;3;3;3;2;2;2;2;2911;73,1134453515465;180150030102;18015003010205905;180150030102059051;202403
1;180150;030102;059;06;1;3;3;2;2;2;3;2;2;3;3;3;3;2;1;2;1;2911;73,1134453515465;180150030102;18015003010205906;180150030102059061;202403
1;180150;030102;059;07;1;2;3;2;3;3;3;2;3;3;3;3;3;2;2;2;2;2911;73,1134453515465;180150030102;18015003010205907;180150030102059071;202403
1;180150;030902;051;01;1;3;2;3;2;2;2;3;2;3;2;3;2;3;3;2;3;2911;48,8660178689526;180150030902;18015003090205101;180150030902051011;202403
1;180150;030902;051;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2911;48,8660178689526;180150030902;18015003090205102;180150030902051021;202403
1;180150;030902;051;03;1;2;2;1;2;1;2;2;2;2;2;2;2;3;1;3;2;2911;48,8660178689526;180150030902;18015003090205103;180150030902051031;202403
1;180150;030902;051;04;1;3;3;1;1;1;1;3;2;3;3;3;2;3;3;3;3;2911;48,8660178689526;180150030902;18015003090205104;180150030902051041;202403
1;180150;030902;051;05;1;3;2;1;2;1;2;2;2;2;2;2;2;3;2;3;3;2911;48,8660178689526;180150030902;18015003090205105;180150030902051051;202403
1;180150;030902;051;06;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2911;48,8660178689526;180150030902;18015003090205106;180150030902051061;202403
1;180150;030902;051;07;1;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2911;48,8660178689526;180150030902;18015003090205107;180150030902051071;202403
1;180150;031301;042;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;56,3723805043002;180150031301;18015003130104201;180150031301042011;202403
1;180150;031301;042;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;56,3723805043002;180150031301;18015003130104202;180150031301042021;202403
1;180150;031301;042;03;1;2;2;2;2;1;2;3;2;2;3;3;3;3;2;3;2;2913;56,3723805043002;180150031301;18015003130104203;180150031301042031;202403
1;180150;031301;042;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;56,3723805043002;180150031301;18015003130104204;180150031301042041;202403
1;180150;031301;042;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;56,3723805043002;180150031301;18015003130104205;180150031301042051;202403
1;180150;031301;042;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;56,3723805043002;180150031301;18015003130104206;180150031301042061;202403
1;180150;031301;042;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;56,3723805043002;180150031301;18015003130104207;180150031301042071;202403
1;180150;031702;051;01;1;3;3;3;2;1;2;2;2;2;2;2;2;3;3;3;3;2911;48,5811866862335;180150031702;18015003170205101;180150031702051011;202403
1;180150;031702;051;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;48,5811866862335;180150031702;18015003170205102;180150031702051021;202403
1;180150;031702;051;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;48,5811866862335;180150031702;18015003170205103;180150031702051031;202403
1;180150;031702;051;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;48,5811866862335;180150031702;18015003170205104;180150031702051041;202403
1;180150;031702;051;05;1;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2911;48,5811866862335;180150031702;18015003170205105;180150031702051051;202403
1;180150;031702;051;06;1;3;2;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2911;48,5811866862335;180150031702;18015003170205106;180150031702051061;202403
1;180150;031702;051;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;48,5811866862335;180150031702;18015003170205107;180150031702051071;202403
1;180150;032701;034;01;1;3;3;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2912;32,8823898552372;180150032701;18015003270103401;180150032701034011;202403
1;180150;032701;034;02;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2912;32,8823898552372;180150032701;18015003270103402;180150032701034021;202403
1;180150;032701;034;04;1;3;1;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2912;32,8823898552372;180150032701;18015003270103404;180150032701034041;202403
1;180150;032701;034;05;1;3;3;1;1;1;2;2;2;2;2;2;2;3;3;3;3;2912;32,8823898552372;180150032701;18015003270103405;180150032701034051;202403
1;180150;032701;034;06;1;2;3;2;2;2;2;2;2;2;2;2;2;3;3;2;3;2912;32,8823898552372;180150032701;18015003270103406;180150032701034061;202403
1;180150;032701;034;07;1;3;2;2;2;1;1;3;3;3;3;3;3;3;2;3;2;2912;32,8823898552372;180150032701;18015003270103407;180150032701034071;202403
1;180150;032701;034;09;1;2;2;2;2;1;2;2;2;2;2;2;2;3;2;3;2;2912;32,8823898552372;180150032701;18015003270103409;180150032701034091;202403
1;180150;033904;042;01;1;3;2;1;1;1;2;2;2;2;2;2;2;3;3;3;2;2913;105,464662487514;180150033904;18015003390404201;180150033904042011;202403
1;180150;033904;042;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;105,464662487514;180150033904;18015003390404202;180150033904042021;202403
1;180150;033904;042;03;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;105,464662487514;180150033904;18015003390404203;180150033904042031;202403
1;180150;033904;042;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;105,464662487514;180150033904;18015003390404204;180150033904042041;202403
1;180150;033904;042;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2913;105,464662487514;180150033904;18015003390404205;180150033904042051;202403
1;180150;033904;042;06;1;1;2;1;1;2;2;2;2;2;2;2;2;2;3;3;3;2913;105,464662487514;180150033904;18015003390404206;180150033904042061;202403
1;180150;033904;042;07;1;3;1;1;1;2;2;2;2;2;2;2;2;3;2;3;2;2913;105,464662487514;180150033904;18015003390404207;180150033904042071;202403
1;180150;034202;051;01;1;2;3;2;3;3;3;2;3;3;3;3;3;2;2;3;2;2912;43,6741834477107;180150034202;18015003420205101;180150034202051011;202403
1;180150;034202;051;02;1;2;3;2;2;2;2;2;2;3;3;3;2;2;2;2;2;2912;43,6741834477107;180150034202;18015003420205102;180150034202051021;202403
1;180150;034202;051;03;1;2;3;2;3;2;2;2;3;3;3;3;2;3;2;2;2;2912;43,6741834477107;180150034202;18015003420205103;180150034202051031;202403
1;180150;034202;051;04;1;2;3;3;2;2;3;2;2;3;2;3;3;2;2;3;1;2912;43,6741834477107;180150034202;18015003420205104;180150034202051041;202403
1;180150;034202;051;05;1;2;3;2;3;3;3;2;3;3;3;3;3;2;1;2;2;2912;43,6741834477107;180150034202;18015003420205105;180150034202051051;202403
1;180150;034202;051;06;1;2;3;2;3;3;3;3;3;3;3;3;3;3;1;1;2;2912;43,6741834477107;180150034202;18015003420205106;180150034202051061;202403
1;180150;034202;051;07;1;2;3;1;2;2;2;2;3;3;3;3;3;3;1;1;1;2912;43,6741834477107;180150034202;18015003420205107;180150034202051071;202403
1;180150;035202;034;01;1;2;3;1;2;2;2;2;2;2;3;2;3;3;3;3;3;2913;51,3535184882049;180150035202;18015003520203401;180150035202034011;202403
1;180150;035202;034;02;1;2;3;2;2;2;2;2;2;2;3;2;3;2;3;2;2;2913;51,3535184882049;180150035202;18015003520203402;180150035202034021;202403
1;180150;035202;034;03;1;2;2;1;2;2;2;2;3;3;2;2;2;2;3;3;3;2913;51,3535184882049;180150035202;18015003520203403;180150035202034031;202403
1;180150;035202;034;04;1;2;3;2;2;2;2;2;2;3;2;2;2;2;3;3;3;2913;51,3535184882049;180150035202;18015003520203404;180150035202034041;202403
1;180150;035202;034;05;1;2;3;1;2;2;2;2;2;2;2;2;3;2;3;3;3;2913;51,3535184882049;180150035202;18015003520203405;180150035202034051;202403
1;180150;035202;034;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2913;51,3535184882049;180150035202;18015003520203406;180150035202034061;202403
1;180150;035202;034;07;1;3;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;2913;51,3535184882049;180150035202;18015003520203407;180150035202034071;202403
1;180150;036302;042;01;1;2;2;2;2;2;2;2;2;2;3;2;3;2;3;3;3;2912;151,45708518813;180150036302;18015003630204201;180150036302042011;202403
1;180150;036302;042;03;1;2;2;2;3;2;2;2;2;3;3;2;2;2;3;3;3;2912;151,45708518813;180150036302;18015003630204203;180150036302042031;202403
1;180150;036302;042;04;1;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2912;151,45708518813;180150036302;18015003630204204;180150036302042041;202403
1;180150;036302;042;05;1;2;1;2;2;3;2;2;2;2;3;2;2;2;2;3;3;2912;151,45708518813;180150036302;18015003630204205;180150036302042051;202403
1;180150;036302;042;06;1;2;3;3;2;2;2;2;3;3;3;3;2;3;3;3;3;2912;151,45708518813;180150036302;18015003630204206;180150036302042061;202403
1;180150;036302;042;07;1;2;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2912;151,45708518813;180150036302;18015003630204207;180150036302042071;202403
1;180150;036302;042;08;1;3;3;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2912;151,45708518813;180150036302;18015003630204208;180150036302042081;202403
1;180150;036501;059;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;78,0484639711591;180150036501;18015003650105901;180150036501059011;202403
1;180150;036501;059;02;1;2;2;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2913;78,0484639711591;180150036501;18015003650105902;180150036501059021;202403
1;180150;036501;059;03;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;78,0484639711591;180150036501;18015003650105903;180150036501059031;202403
1;180150;036501;059;04;1;3;3;3;2;1;1;2;2;2;2;2;2;3;3;3;3;2913;78,0484639711591;180150036501;18015003650105904;180150036501059041;202403
1;180150;036501;059;05;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;78,0484639711591;180150036501;18015003650105905;180150036501059051;202403
1;180150;036501;059;06;1;3;2;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2913;78,0484639711591;180150036501;18015003650105906;180150036501059061;202403
1;180150;036501;059;07;1;3;2;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2913;78,0484639711591;180150036501;18015003650105907;180150036501059071;202403
1;180150;036602;059;03;1;1;1;3;2;2;2;2;3;2;2;2;1;1;2;2;2;2913;86,9596290094274;180150036602;18015003660205903;180150036602059031;202403
1;180150;036602;059;04;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;3;2;2913;86,9596290094274;180150036602;18015003660205904;180150036602059041;202403
1;180150;036602;059;06;1;2;2;2;2;2;2;3;2;2;2;2;2;1;1;1;1;2913;86,9596290094274;180150036602;18015003660205906;180150036602059061;202403
1;180150;036602;059;08;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2913;86,9596290094274;180150036602;18015003660205908;180150036602059081;202403
1;180150;036602;059;10;1;2;2;1;2;2;2;2;2;2;2;2;2;3;1;3;3;2913;86,9596290094274;180150036602;18015003660205910;180150036602059101;202403
1;180150;036702;034;01;1;2;2;2;2;1;2;2;2;2;2;2;2;3;2;2;2;2913;25,4878201018659;180150036702;18015003670203401;180150036702034011;202403
1;180150;036702;034;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2913;25,4878201018659;180150036702;18015003670203402;180150036702034021;202403
1;180150;036702;034;04;1;2;2;3;1;1;2;2;2;3;2;2;2;3;2;1;1;2913;25,4878201018659;180150036702;18015003670203404;180150036702034041;202403
1;180150;036702;034;05;1;2;2;1;2;1;2;2;2;1;2;2;2;3;3;2;2;2913;25,4878201018659;180150036702;18015003670203405;180150036702034051;202403
1;180150;036702;034;06;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2913;25,4878201018659;180150036702;18015003670203406;180150036702034061;202403
1;180150;036702;034;07;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2913;25,4878201018659;180150036702;18015003670203407;180150036702034071;202403
1;180150;036702;034;10;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2913;25,4878201018659;180150036702;18015003670203410;180150036702034101;202403
1;180150;037001;034;01;1;3;3;2;2;2;2;3;3;3;3;2;2;3;3;3;3;2912;86,8493241175388;180150037001;18015003700103401;180150037001034011;202403
1;180150;037001;034;02;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2912;86,8493241175388;180150037001;18015003700103402;180150037001034021;202403
1;180150;037001;034;03;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2912;86,8493241175388;180150037001;18015003700103403;180150037001034031;202403
1;180150;037001;034;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2912;86,8493241175388;180150037001;18015003700103404;180150037001034041;202403
1;180150;037001;034;05;1;3;3;1;1;1;1;2;3;2;3;2;2;3;1;3;2;2912;86,8493241175388;180150037001;18015003700103405;180150037001034051;202403
1;180150;037001;034;06;1;2;2;2;2;2;2;2;2;2;1;2;2;3;3;2;2;2912;86,8493241175388;180150037001;18015003700103406;180150037001034061;202403
1;180150;037001;034;07;1;2;3;2;2;1;2;2;2;2;2;2;2;2;3;3;3;2912;86,8493241175388;180150037001;18015003700103407;180150037001034071;202403
1;180150;037901;042;01;1;3;2;1;2;1;1;3;2;1;2;2;2;3;3;3;3;2912;194,546107081086;180150037901;18015003790104201;180150037901042011;202403
1;180150;037901;042;02;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2912;194,546107081086;180150037901;18015003790104202;180150037901042021;202403
1;180150;037901;042;03;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;3;2;2912;194,546107081086;180150037901;18015003790104203;180150037901042031;202403
1;180150;037901;042;04;1;3;2;2;2;2;2;2;2;2;2;2;1;2;2;3;2;2912;194,546107081086;180150037901;18015003790104204;180150037901042041;202403
1;180150;037901;042;05;1;3;2;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2912;194,546107081086;180150037901;18015003790104205;180150037901042051;202403
1;180150;037901;042;06;1;3;1;1;2;1;2;2;2;2;2;2;2;3;2;2;2;2912;194,546107081086;180150037901;18015003790104206;180150037901042061;202403
1;180150;037901;042;07;1;3;2;3;2;1;2;2;2;2;2;2;2;3;3;3;3;2912;194,546107081086;180150037901;18015003790104207;180150037901042071;202403
1;180150;038402;042;01;1;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;3;2913;87,5382533972097;180150038402;18015003840204201;180150038402042011;202403
1;180150;038402;042;02;1;2;2;1;2;2;2;2;3;2;2;2;2;3;3;3;3;2913;87,5382533972097;180150038402;18015003840204202;180150038402042021;202403
1;180150;038402;042;03;1;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;3;2913;87,5382533972097;180150038402;18015003840204203;180150038402042031;202403
1;180150;038402;042;04;1;2;2;1;3;3;2;2;2;2;2;2;2;3;3;3;3;2913;87,5382533972097;180150038402;18015003840204204;180150038402042041;202403
1;180150;038402;042;05;1;2;3;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2913;87,5382533972097;180150038402;18015003840204205;180150038402042051;202403
1;180150;038402;042;06;1;2;2;2;3;3;3;3;3;2;2;2;2;1;2;3;3;2913;87,5382533972097;180150038402;18015003840204206;180150038402042061;202403
1;180150;038402;042;07;1;2;2;2;2;2;3;2;3;2;2;2;2;1;3;3;3;2913;87,5382533972097;180150038402;18015003840204207;180150038402042071;202403
1;180150;039001;059;01;1;2;2;2;2;2;2;2;3;3;2;2;3;3;2;2;2;2912;48,474035048798;180150039001;18015003900105901;180150039001059011;202403
1;180150;039001;059;04;1;1;2;1;3;2;2;2;3;3;2;2;3;2;3;3;3;2912;48,474035048798;180150039001;18015003900105904;180150039001059041;202403
1;180150;039001;059;05;1;2;2;1;3;3;3;2;3;3;3;3;3;2;3;3;3;2912;48,474035048798;180150039001;18015003900105905;180150039001059051;202403
1;180150;039001;059;06;1;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2912;48,474035048798;180150039001;18015003900105906;180150039001059061;202403
1;180150;039001;059;07;1;2;1;2;1;3;1;3;1;3;1;2;2;2;1;2;2;2912;48,474035048798;180150039001;18015003900105907;180150039001059071;202403
1;180150;039001;059;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2912;48,474035048798;180150039001;18015003900105908;180150039001059081;202403
1;180150;039001;059;09;1;2;2;1;2;2;2;2;2;3;3;2;2;2;2;2;2;2912;48,474035048798;180150039001;18015003900105909;180150039001059091;202403
1;180150;040301;034;01;1;2;3;1;2;2;3;3;2;2;3;3;3;2;3;3;1;2912;111,914470224477;180150040301;18015004030103401;180150040301034011;202403
1;180150;040301;034;02;1;3;3;2;3;3;2;2;2;2;3;3;3;2;2;2;2;2912;111,914470224477;180150040301;18015004030103402;180150040301034021;202403
1;180150;040301;034;03;1;2;3;2;3;3;3;3;3;3;3;3;3;2;2;2;2;2912;111,914470224477;180150040301;18015004030103403;180150040301034031;202403
1;180150;040301;034;04;1;2;3;2;3;3;3;2;2;2;3;3;3;2;2;2;2;2912;111,914470224477;180150040301;18015004030103404;180150040301034041;202403
1;180150;040301;034;05;1;3;3;1;3;2;2;2;3;3;3;3;3;2;2;2;2;2912;111,914470224477;180150040301;18015004030103405;180150040301034051;202403
1;180150;040301;034;06;1;2;3;2;3;3;2;2;2;3;3;3;3;3;1;2;1;2912;111,914470224477;180150040301;18015004030103406;180150040301034061;202403
1;180150;040301;034;07;1;3;3;1;2;2;2;2;2;3;3;3;3;3;2;2;1;2912;111,914470224477;180150040301;18015004030103407;180150040301034071;202403
1;180150;040303;051;01;1;2;2;2;2;2;2;3;3;3;3;2;2;3;3;3;3;2912;66,0067761685125;180150040303;18015004030305101;180150040303051011;202403
1;180150;040303;051;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;2912;66,0067761685125;180150040303;18015004030305102;180150040303051021;202403
1;180150;040303;051;03;1;2;2;2;3;2;2;2;2;2;2;3;3;2;2;3;2;2912;66,0067761685125;180150040303;18015004030305103;180150040303051031;202403
1;180150;040303;051;04;1;3;3;2;1;2;2;3;3;3;3;2;2;3;3;2;2;2912;66,0067761685125;180150040303;18015004030305104;180150040303051041;202403
1;180150;040303;051;05;1;2;1;1;1;2;2;3;3;2;2;2;2;3;3;2;2;2912;66,0067761685125;180150040303;18015004030305105;180150040303051051;202403
